Title,Note,URL,Tags,Comment
TAX,,https://www.google.com/maps/place/TAX/data=!4m2!3m1!1s0x30e29952d5471a99:0x1b9c6e25eb181a03,,
Ba hao 八號,highly recommend! Drinks are cheap and delicious,https://www.google.com/maps/place/Ba+hao+%E5%85%AB%E8%99%9F/data=!4m2!3m1!1s0x30e29926bd463245:0x176aee9cf55bca6e,,
Yaowarat Kway Chap,,https://www.google.com/maps/place/Yaowarat+Kway+Chap/data=!4m2!3m1!1s0x30e29ffdd2527af9:0xf8e0b3d02da14b16,,
Ba Hao Tian Mi - Yaowarat,very yummy soy desserts but expensive - get the original,https://www.google.com/maps/place/Ba+Hao+Tian+Mi+-+Yaowarat/data=!4m2!3m1!1s0x30e299e7a108d6d9:0xbc3229664d811380,,
Buay Pochana,duck noodles in thonglor,https://www.google.com/maps/place/Buay+Pochana/data=!4m2!3m1!1s0x30e29e532df5f00b:0x255412823a78906f,,
Mae Varee Mango Sticky Rice,mango sticky rice,https://www.google.com/maps/place/Mae+Varee+Mango+Sticky+Rice/data=!4m2!3m1!1s0x30e29fa8d88eba6d:0x2e02b0e0a4659c21,,
Jodd Fairs,new train night market - try the fruit juice by this chio girl + mango sticky rice,https://www.google.com/maps/place/Jodd+Fairs/data=!4m2!3m1!1s0x30e29fb274407d93:0x2aba451897c0b5f,,
เฮียให้ Here Hai Restaurant,crab meat fried rice - can order on grab,https://www.google.com/maps/place/%E0%B9%80%E0%B8%AE%E0%B8%B5%E0%B8%A2%E0%B9%83%E0%B8%AB%E0%B9%89+Here+Hai+Restaurant/data=!4m2!3m1!1s0x30e29f33560d4b4d:0x26248887c4796190,,
Baan Pu Khai Dong,"best ever Thai pepper crab

Best seafood",https://www.google.com/maps/place/Baan+Pu+Khai+Dong/data=!4m2!3m1!1s0x311d5fe85cf96679:0xab9e8b70be6fa4e9,,
Boat Noodles Doy Kuay Teow Reua,"!!! kuay teow reua sen lek nam tok (ก๋วยเตี๋ยวเรือเส้นเล็กหมูน้ำตก), Thai boat noodles with the medium sized rice noodles - that’s my favorite boat noodle noodle.",https://www.google.com/maps/place/Boat+Noodles+Doy+Kuay+Teow+Reua/data=!4m2!3m1!1s0x30e29eb1faf77957:0x6e215ef2cc349ad,,
Wattana Panich Beef Broth,"braised beef noodles, Kuay teow neua tukyang and Sup peh",https://www.google.com/maps/place/Wattana+Panich+Beef+Broth/data=!4m2!3m1!1s0x30e29e49982ce2f9:0x38858b25983d26,,
Kway Chap Mr. Joe,crispy pork belly,https://www.google.com/maps/place/Kway+Chap+Mr.+Joe/data=!4m2!3m1!1s0x30e298b923b05b09:0xa48c51495edef067,,
Pa Krua Tuan,"the kra por pla toon gai ya jeen (กระเพาะปลาตุ๋นไก่ยาจีน), fish maw boiled in soup with mushrooms and some Chinese herbs and spices, it was equally as delicious. Another dish we ordered, which was unlike any other Thai dish I’ve had in Bangkok was pla duk tod krob pad ped (ปลาดุกทอดกรอบผัดเผ็ด), catfish that was deep fried to crispy and then covered in an amazing green curry chili paste.",https://www.google.com/maps/place/Pa+Krua+Tuan/data=!4m2!3m1!1s0x30e298961ec3c019:0xc8f0e44e5d6d5878,,
ผัดไทย ประดู่ Pad Thai Soi Pradu,fresh shrimp Pad Thai,https://www.google.com/maps/place/%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B9%84%E0%B8%97%E0%B8%A2+%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%94%E0%B8%B9%E0%B9%88+Pad+Thai+Soi+Pradu/data=!4m2!3m1!1s0x30e2989f1a4280a9:0x2da244041bdc4ed2,,
Kimpo Khao Tom Pla,"a rice soup and seafood restaurant for dinner. They do fish rice soup extremely well here, and normally they have a giant fish hanging about the street food cart - but today they just had some pompanos. The first bowl of rice soup I had was khao tom tuk yang (ข้าวต้มทุกอย่าง), rice soup with everything - including seafood and fish. We also ordered luak pla gao (ลวกปลาเก๋า), boiled brown marbled grouper served with sauce. That was so good that we had another bowl of luak pla kapong (ลวกปลากะพง), boiled barramundi fish.",https://www.google.com/maps/place/Kimpo+Khao+Tom+Pla/data=!4m2!3m1!1s0x30e298bf1f855be3:0x2aeee2ae9722c16f,,
Charoen Saeng Silom - Pork Knuckle,"Thai as kha moo (ขาหมู). We also ordered the kawki (ข้อกิ), which I think is the pork knuckle",https://www.google.com/maps/place/Charoen+Saeng+Silom+-+Pork+Knuckle/data=!4m2!3m1!1s0x30e298c538adb537:0xb0993c65cb43bdf3,,
Soei,"!!!
Soei is kaem pla too tod (แก้มปลาทูทอด), which are mackerel cheeks that are deep fried with garlic and served like crispy fish head chips. Another dish I ordered this meal at Soei was gaeng ba pla (แกงป่าปลา), Thai jungle curry with fish. He makes one of the best versions in Bangkok - it’s spicy, pungently flavorful, and packed with herbs and spices. But the ultimate dish to eat at Soei is boo neem pad pongari (ปูนิ่มผัดผงกะหรี่), soft shell crab in a Thai yellow egg curry, it’s EPIC, there’s no other way to put it.",https://www.google.com/maps/place/Soei/data=!4m2!3m1!1s0x30e29c03f3af1d03:0x8df869b2ba9a585e,,
Heng Chun Seng,"maw fai ruam (หม้อไฟรวม), which is a beef fire pot with everything includes, and then we also had a maw fai neau buay (หม้อไฟเนื้อเปื่อย), which is only the beef - if you prefer no organs mixed in, this is the one you should order. They also serve Thai pork satay, which is pretty delicious here too.",https://www.google.com/maps/place/Heng+Chun+Seng/data=!4m2!3m1!1s0x30e29f118459c7c5:0x342d018202a5e39e,,
Rung Rueang Pork Noodles,"Thai tom yum noodles. I started off with a bowl of kuay teow tom yum sen lek nam pisayt (ก๋วยเตี๋ยวต้มยำเส้นเล็กน้ำพิเศษ), tom yum noodles and the bigger size. Another thing you have to order when you go to this restaurant is crispy fish skin.",https://www.google.com/maps/place/Rung+Rueang+Pork+Noodles/data=!4m2!3m1!1s0x30e29f013f990233:0xcfa088d942a40c92,,
Kuay Jab Nay Lek,Kway Chap,https://www.google.com/maps/place/Kuay+Jab+Nay+Lek/data=!4m2!3m1!1s0x30e29921f4635667:0xc28a693314c338a3,,
Lek & Rut Seafood,"roasted prawns, and squid steamed in lime juice, garlic and chilies",https://www.google.com/maps/place/Lek+%26+Rut+Seafood/data=!4m2!3m1!1s0x30e29921719428f7:0xa91cf6ee6ee790d7,,
Saw Nah Wang,"pad mee krached ruam (ผัดหมี่กระเฉดรวม), stir fried rice noodles with water mimosa",https://www.google.com/maps/place/Saw+Nah+Wang/data=!4m2!3m1!1s0x30e29913fc006783:0x6d53c3c45bb7646c,,
Hoy Kraeng Luak JePar,a place that specializes in boiled blood cockles and mussels.,https://www.google.com/maps/place/Hoy+Kraeng+Luak+JePar/data=!4m2!3m1!1s0x30e298fad0198319:0xe8d1b225297350ea,,
Khao Kaeng Ruttana,"hor mok (ห่อหมก), and fish and seafood curry made with Thai curry paste and lots of coconut cream",https://www.google.com/maps/place/Khao+Kaeng+Ruttana/data=!4m2!3m1!1s0x30e29940be547225:0xd4308152a78869b5,,
Kuay Teow Neau Nai Soi,Thai beef noodles,https://www.google.com/maps/place/Kuay+Teow+Neau+Nai+Soi/data=!4m2!3m1!1s0x30e299725d590c7b:0xc234e921382803a8,,
Wang Lang Market,Deep-fried pork,https://www.google.com/maps/place/Wang+Lang+Market/data=!4m2!3m1!1s0x30e29940434595a9:0x9920fad98b918771,,
