Title,Note,URL,Tags,Comment
El Doble,"Old school beer and seafood bar - true Madrid! There are two on the street - we went to the original at this address: https://goo.gl/maps/iEvhg9JCmC6oree79
We ordered:
Media ración of boquerones en vinagre: €7
Ventresca salad with tomatoes: €15",https://www.google.com/maps/place/El+Doble/data=!4m2!3m1!1s0xd4228f42729c8f3:0xd13ef78e14e21ec1,,
Fide,"Another famous traditional bar, with a particular focus on seafood. There are also two of these in the street, and we went to the original here: https://goo.gl/maps/zqQsGDVJTEUpdHAP6
We ordered:
Zamburiñas (scallops): €12
Pulpo a la gallega (Galician-style octopus): €18",https://www.google.com/maps/place/Fide/data=!4m2!3m1!1s0xd4228f43f18ca29:0x519d9a43d9e4a9ed,,
La Lastra,,https://www.google.com/maps/place/La+Lastra/data=!4m2!3m1!1s0xd422637d2284fc5:0xe80a66d75a909c78,,
Vinoteca Borboleta,,https://www.google.com/maps/place/Vinoteca+Borboleta/data=!4m2!3m1!1s0xd42263136f2d011:0x4b5e0fde886a198d,,
Mercado de la Cebada,"https://www.nakedmadrid.com/2015/11/09/la-latinas-seafood-party-in-mercado-de-la-cebada-the-place-to-see-and-be-seen/

seafood party saturday 1-4pm",https://www.google.com/maps/place/Mercado+de+la+Cebada/data=!4m2!3m1!1s0xd4227d65db82497:0xe5b1b863bccd7bd0,,
La Paloma,Seafood!,https://www.google.com/maps/place/La+Paloma/data=!4m2!3m1!1s0xd4227d6f53f2375:0x9f466d7aa6e1fca5,,
Los Caracoles,"!!! SNAILS

pigs feet",https://www.google.com/maps/place/Los+Caracoles/data=!4m2!3m1!1s0xd4227d7324be303:0x8c8398618d4116e3,,
Bar Santurce,grilled sardines,https://www.google.com/maps/place/Bar+Santurce/data=!4m2!3m1!1s0xd4227d428dc1655:0xf82634c4663ebae4,,
El Capricho Extremeño,jamon tosta,https://www.google.com/maps/place/El+Capricho+Extreme%C3%B1o/data=!4m2!3m1!1s0xd4227d156ccca0b:0xf90a2563a44e6e1a,,
La Mallorquina,"Pastry (famous)

napolitana de",https://www.google.com/maps/place/La+Mallorquina/data=!4m2!3m1!1s0xd42287e69d15b8d:0x1501ee0d7d619ce7,,
Casa Toni,"""sweetbread""",https://www.google.com/maps/place/Casa+Toni/data=!4m2!3m1!1s0xd4228808a405b21:0x32f07ec0110fb7bc,,
Casa Revuelta Latoneros 3,salted cod,https://www.google.com/maps/place/Casa+Revuelta+Latoneros+3/data=!4m2!3m1!1s0xd422878b51dab03:0x50f5ffb28b6b979f,,
Bar La Campana,Calamari sandwich,https://www.google.com/maps/place/Bar+La+Campana/data=!4m2!3m1!1s0xd42287f228ad10f:0xce01fda329a51776,,
El Anciano Rey de los Vinos,bulltail stew,https://www.google.com/maps/place/El+Anciano+Rey+de+los+Vinos/data=!4m2!3m1!1s0xd4228777954b89d:0x3382dd6efa25b88f,,
C. del Codo,"Want to find those secret nun cookies? Head to Calle Codo (near Plaza de la Villa) and where you see the door with the sign ""Venta de Dulces"", ring the top bell. Hours are Mon-Fri 0930-1300 then 16.30 - 18.30.",https://www.google.com/maps/place/C.+del+Codo/data=!4m2!3m1!1s0xd422878fd100bbd:0x576ef11de7787e7a,,
"The Hour of the Vermouth,.San Miguel Market",Vermut,"https://www.google.com/maps/place/The+Hour+of+the+Vermouth,.San+Miguel+Market/data=!4m2!3m1!1s0xd42287921da66e1:0xbcbda43530a74fa2",,
Cerveriz Bar,tortilla,https://www.google.com/maps/place/Cerveriz+Bar/data=!4m2!3m1!1s0xd422879222ded09:0x7d47c720b86b9cfa,,
El Riojano,bakery - best melted chocolate,https://www.google.com/maps/place/El+Riojano/data=!4m2!3m1!1s0xd42287ef2efc18f:0x30ad7a72c79c03d6,,
Los Huevos de Lucio,"Opposite is a famous restaurant called Casa Lucio. And in that restaurant they’re famous for their huevos estrellados (aka. Huevos rotos or broken eggs). Opposite Los Huevos de Lucio is their tavern, and you can get the same dish there. It’s simple, but it’s delicious!",https://www.google.com/maps/place/Los+Huevos+de+Lucio/data=!4m2!3m1!1s0xd4227d6222dbbf5:0x50a39029ae047197,,
La Perejila,,https://www.google.com/maps/place/La+Perejila/data=!4m2!3m1!1s0xd4227d618a87d9b:0x39985efc55370452,,
Taberna Tempranillo,"Another classic wine bar that’s been around for a number of years. These guys do an eclectic selection of modern dishes, as well as tostas. And of course great wine by the glass. Also - the wine rack against the back wall is spectacular!",https://www.google.com/maps/place/Taberna+Tempranillo/data=!4m2!3m1!1s0xd4227d631c26dff:0x559e1c07b9bfb7aa,,
Casa Lucas,"Famous on Calle Cava Baja. This place is always packed, but does delicious modern tapas and tostas, and they have an excellent wine list. Don’t worry if you can’t get a table - just squeeze on up at the bar!",https://www.google.com/maps/place/Casa+Lucas/data=!4m2!3m1!1s0xd4227d621f820bf:0x767b9e1fe0b5dea4,,
Díaz y Larrouy,"The wine bar has been around since 1992 and so is one of the grandfather’s of this street. They have 30-40 wines per glass, and serve delicious tostas. An excellent option for cava by the glass.

- pork thing",https://www.google.com/maps/place/D%C3%ADaz+y+Larrouy/data=!4m2!3m1!1s0xd422878b1c187cf:0xb66ef8ac836ec598,,
Taberna LA CONCHA,"I love this spot for a pre-lunch vermouth. They make their own vermouth, and serve it with a few extra ingredients to give it extra kick. They always pair it with a delicious tapa. And their cooked tapas and wine list are also excellent. A great start!",https://www.google.com/maps/place/Taberna+LA+CONCHA/data=!4m2!3m1!1s0xd422878ae61d9bd:0x48458db6927b6c16,,
La Castela,"bulltail stew!
scallops tempura thing
rabbit ribs",https://www.google.com/maps/place/La+Castela/data=!4m2!3m1!1s0xd4228a46c43e001:0x7ff91bcd03dab13e,,
La catapa,"Seafood (prawn, mussel, octopus thing)
creamy truffle potato croquettes
fresh stingray",https://www.google.com/maps/place/La+catapa/data=!4m2!3m1!1s0xd4229f3f5b26d71:0x15595baf7317a2c6,,
La Esperanza, - Media ración de patatas bravas (fried potato),https://www.google.com/maps/place/La+Esperanza/data=!4m2!3m1!1s0xd42262a4164c679:0xe602d36caa87154d,,
Bar Melo's,"Only evening 

- Media zapatilla (sandwich thingy)
- Croqueta de jamón",https://www.google.com/maps/place/Bar+Melo's/data=!4m2!3m1!1s0xd42262b101e3785:0xc4a38ccdfd85f4eb,,
Bodegas Alfaro,"- Salmorejo (creamy soup thingy)
- Canapé de queso
- Canapé de atún",https://www.google.com/maps/place/Bodegas+Alfaro/data=!4m2!3m1!1s0xd42262a5feb1feb:0x1c6a5ec2a8845185,,
Los Chuchis,"- Plato del día - Baked cod with green sauce and clams

(not really a tapas bar)",https://www.google.com/maps/place/Los+Chuchis/data=!4m2!3m1!1s0xd42262c9a9679bd:0x860595fc30774b41,,
La Fisna Vinos,"- Pulpo revolcona (octopus)
- Albondigas (meatballs)",https://www.google.com/maps/place/La+Fisna+Vinos/data=!4m2!3m1!1s0xd42262c6cf58425:0xaca1d360bb17e12d,,
La Caníbal,"Tortilla gallega
Tabla de quesos",https://www.google.com/maps/place/La+Can%C3%ADbal/data=!4m2!3m1!1s0xd4227bbff5789fd:0xc3440ed74ed08277,,
Bar El Boqueron,"Gambas a la plancha 
Fresh seafood",https://www.google.com/maps/place/Bar+El+Boqueron/data=!4m2!3m1!1s0xd42262c873a4e5b:0x327645133d764fc7,,
