Title,Note,URL,Tags,Comment
Pivnica Dubrava,"This restaurant is located on the famous hill Srđ and has a lovely ambiance. If you really aren’t that much into seafood, or just want to have a piece of meat – this is the place for you.

Lamb meat on a spit is the main dish on many dalmatian weddings. Since the chances of you getting invited to one are not that high, just come to Konoba Dubrava. Their lamb and potatoes are one of the best you will try and they make Dubrava one of the best restaurants in Dubrovnik.",https://www.google.com/maps/place/Pivnica+Dubrava/data=!4m2!3m1!1s0x134c0b2d6f93e2db:0x80a3bf7d9420bdda,,
Lokanda Peskarija,"Lokanda Peskarija is a restaurant that is acceptable for everyone’s pocket. It is situated in the old local harbour which gives it a specific feel. The locals could tell you that the ambiance is reminiscent of some long lost days.

Here, you will mostly find simple fish and seafood dishes. As their official website states, it is something “that could be found on the tables of local fishermen families decades ago”. But among them, you definitely need to try the traditional black risotto.",https://www.google.com/maps/place/Lokanda+Peskarija/data=!4m2!3m1!1s0x134c0b33af40540f:0x404abe23b1a59120,,
Konoba Jezuite,"If you see a restaurant in Croatia that has “Konoba” in its name, then you will most likely get a specific local experience. Konoba was traditionally a place of gathering. There, people would store wine and food, then eat them with friends.

Konoba Jezuite is no different and is located away from the hustle that is typical for Dubrovnik. So, if you want to enjoy a meal in peace on a beautiful terrace with a romantic atmosphere, this is the place for you.",https://www.google.com/maps/place/Konoba+Jezuite/data=!4m2!3m1!1s0x134c0b32363253a5:0x642f4679faba9d98,,
Restaurant Kopun,"When you visit Croatia, you just have to try one of the traditional meals. Thus, the place for you in Dubrovnik is restaurant Kopun. It’s almost as they set a mission for themselves – to save as many old meals and recipes as they can.

Also, if you eat at Kopun then you must try… kopun! It is a rooster that they prepare in a few different ways. One of them includes it being lightly baked for over 6 hours.",https://www.google.com/maps/place/Restaurant+Kopun/data=!4m2!3m1!1s0x134c0b323890e943:0x9db5a87095df3eec,,
"Marangun , Restaurant & Caffe Bar","in the Lapad peninsula is a restaurant famed for its yummy desserts, particularly their chocolate souffle and apple pie. In hotel More, at the poolside, you will find the Pastry and Cocktail Bar Slatki kantun serving yummy cakes with a nice sea view. We especially like their carob and chocolate cake as well as a cheesecake.","https://www.google.com/maps/place/Marangun+,+Restaurant+%26+Caffe+Bar/data=!4m2!3m1!1s0x134c752b4fa7320d:0xdc4f08dbd52dc624",,
Dolce Vita,is the number one place to have ice cream or crepes.,https://www.google.com/maps/place/Dolce+Vita/data=!4m2!3m1!1s0x134c0b32ed3b1bf1:0x962dd9de5d02df78,,
Malvasija Wine Bar,"The Malvasija Wine Bar is a small family-run wine bar in Dubrovnik's old town. Here you can taste the wines that the owners produce themself in their family vineyards in nearby Konavle Valley.  The place is inviting, and the service is warm. It's a great place to learn about local wines from the Dubrovnik region. They also serve yummy platters and bruschettas.",https://www.google.com/maps/place/Malvasija+Wine+Bar/data=!4m2!3m1!1s0x134c0b32e442b25b:0x2dc55b5a958a3359,,
‪Škar Winery Dubrovnik‬,"The amazing Skar winery, set in a former shipyard and family building from the 17th century, is a small family-run winery in the heart of Lapad, close to the Lapad marina. The family also runs a wine bar Skar in Dubrovnik's old town.",https://www.google.com/maps/place/%E2%80%AA%C5%A0kar+Winery+Dubrovnik%E2%80%AC/data=!4m2!3m1!1s0x134c7530085f8907:0x495654635e759b3c,,
Pizzeria Castro,"is a reasonably priced pizzeria in the old town Dubrovnik with a wonderful terrace just beneath Jesuit stairs, a famous filming scene from GoT's Walk of Shame. Pizzas start at 86 Kn (11.5 €). Castro also serves bruschettas and salads. The staff is great, and very friendly, and the place feels very local. If you want to have a pizza in the old town, pizzeria Castro is the place to go!",https://www.google.com/maps/place/Pizzeria+Castro/data=!4m2!3m1!1s0x134c0b324fb0cf5f:0x55ce5590fe48dfbf,,
Vita Bella,"The pizzas are made in a wood-fired oven. They offer almost 20 different choices of toppings. The prices start at 80 Kn (11 €). The pizza is good, one of the best in Dubrovnik, and the service is friendly. Besides pizza, at Vita Bella, you can order grilled meat and fish prepared over a wood fire, pasta, risottos, salads, and sandwiches. Pizzeria Vita Bella also serves breakfast.",https://www.google.com/maps/place/Vita+Bella/data=!4m2!3m1!1s0x134c752bb6bb1837:0x5cfa867ebc6f453d,,
Pizzeria Tabasco,"located just out of the old town above the small parking in the Ploce neighborhood, is a convenient place to have a pizza when exploring the old town. The outside terrace is breezy and pleasant. Tabasco makes its pizzas using a wood-burning oven. They offer a variety of toppings. Pizza in Dubrovnik Tabasco pizzeria costs around 100 Kn (12€).",https://www.google.com/maps/place/Pizzeria+Tabasco/data=!4m2!3m1!1s0x134c74ccb579ca41:0x2fa1529d45e58699,,
Bosančica Dubrovnik,"A small food joint in Lapad neighborhood, Bosancica is specialized in Bosnian-style sweet and sour pastries. Here you can buy real Bosnian burek and pies, including meat, potato, cheese, spinach, pumpkin, and apple pie. They sell them by grams, and a 100 g of phyllo dough-filled pastry costs 7,5 to 9 Kn depending on the filling. Sometimes they add to the menu different variations of basically the same style of food. Here you can also sample a couple of traditional Bosnian desserts like baklava, tulumba, hurmasice.",https://www.google.com/maps/place/Bosan%C4%8Dica+Dubrovnik/data=!4m2!3m1!1s0x134c7533d7b71255:0xab11ac2117789a9b,,
Street Food Cezar,"If you are looking where to eat in Dubrovnik on a budget, then street food Cezar is the place for you.

This small shack is located in Lapad peninsula, and it offers burgers, sandwiches, salads, and kebabs.

Portions are big, prices are reasonable, and it will fill you up quickly. We talk 3 to 4 € sandwiches, 5 € burgers, and a full menu for 8€. These prices are hard to beat!",https://www.google.com/maps/place/Street+Food+Cezar/data=!4m2!3m1!1s0x134c7588b5a136d5:0xbc5c560211928821,,
Konoba Tabak,"Konoba Tabak is a simple no-frills place that locals love with honest homemade cooking and very affordable prices.

Tabak serves daily lunches for 40 to 60 Kn a dish. The dishes include beans with sausage, grilled mackerels with veggies, rolled veal roast, beer schnitzel, and alike. At Tabak, there is also an a la carte menu where prices are equally reasonable.

The place is more of a shack, but it is off the main roads, and it has a nice shaded terrace. It is a 30 min walk from the old town, and one of the best places in Dubrovnik to eat a cooked meal on a budget.",https://www.google.com/maps/place/Konoba+Tabak/data=!4m2!3m1!1s0x134c752912f764a7:0xe8f166fec4bbf48b,,
Kamenice,"Located in the heart of the old town, right next to the green market at Gunudliceva Poljana, buffet Kamenice is not a place to go for an elaborate meal.

Kamenice, meaning oysters in Croatian, is a place to eat just that – oysters! Here you will get the freshest and most reasonably priced oysters in all of Dubrovnik. And, when available, you can also order fried smelt fish.

Forget, the rest of the menu. It simply isn't good. Besides, sitting on the shaded terrace of Kamenice, you can witness and feel the rhythm of Dubrovnik and those few remaining permanent residents of the old town.",https://www.google.com/maps/place/Kamenice/data=!4m2!3m1!1s0x134c0b32510c2a0b:0x14ccf70829f64351,,
Stara Loza,"Stara Loza is a stylish restaurant located on the third floor of the boutique hotel Prijeko Palace. They are both housed in a historical Isusović – Braichi Palace constructed back in 1470 and completely restored in 2014.

Stara Loza has an inside dining area, but also two outdoor terraces; one at the street level, and the other one at the rooftop. If you want to have a truly memorable meal, you simply need to eat at the rooftop terrace. The view is unbeatable, and since the restaurant is expensive, it hurts less if you dined enjoying such a dramatic backdrop.

Food is good, based on local ingredients when and where possible, and it includes starters like tuna tartar, veggies tempura, thyme gnocchi, or basil risotto, while among main dishes fisherman's plate and lamb confit seem favored among the patrons.

Pair the ambiance, beautiful views, and friendly service with well-prepared dishes, and you will know why Stara Loza is one of the top Dubrovnik old town restaurants.",https://www.google.com/maps/place/Stara+Loza/data=!4m2!3m1!1s0x134c0b32ebb47c2d:0xd286d3f610498cc,,
Bistro Tavulin,"Bistro Tavulin is a family-run restaurant in the old town Dubrovnik with excellent food, beautiful plating, attentive staff, and attention to detail. You can say that the owners are present in the restaurant because everything in Tavulin runs smoothly.

The bistro Tavulin is centrally located, close to the main street, with indoor and street-side seating. Food is fresh, tasty, and innovative. The menu items include Croatian staple dishes like mussels in white wine, octopus salad, gnocchi with braised veal, and black risotto. But what sets this restaurant apart is the taste of its food and lovely plating.

Bistro Tavulin is one of the Michelin-recommended places to eat in Dubrovnik.",https://www.google.com/maps/place/Bistro+Tavulin/data=!4m2!3m1!1s0x134c0b32ff54cf41:0x697c9debb695e69d,,
Restaurant Sesame,"Although just a five-minute walk from the old town, and along a street busy with traffic, Sesame managed to remain a peaceful oasis away from the crowds. The restaurant has two lovely outside terraces, ground and first-floor terrace, both surrounded by greenery, grapevines, and flowers.

The menu is innovative and varied. It includes dishes like homemade pasta, cucumber gazpacho, fish en papillote, duck breasts, and even a few vegetarian choices like beetroot risotto, or crispy polenta with baba ganoush.",https://www.google.com/maps/place/Restaurant+Sesame/data=!4m2!3m1!1s0x134c0b2ceb5e67a5:0xc280101d52dfb2d1,,
Bistro Glorijet,"If we had to choose only one restaurant in Dubrovnik that locals love, we would without a doubt choose the bistro Glorijet. Located next to the fish market, in Dubrovnik's Gruz neighborhood, Glorijet is the best place in Dubrovnik to eat fresh fish and seafood for an affordable price. Even local fishermen come to eat here!

Besides the extensive menu, Glorijet also offers marenda, a lunch menu based on a catch of the day, fresh produce from the market (or a butcher!), and the season.

Glorijet doesn't have a terrace. The cave-like rustic interior is cozy but relatively small. It can fit maybe 50 people at once. The place is especially popular at lunchtime. So, make sure to have a reservation.",https://www.google.com/maps/place/Bistro+Glorijet/data=!4m2!3m1!1s0x134c75e6406aadbf:0x25b123e1cecc93,,
Yacht Club Orsan,"Located away from the crowds, within the Orsan Yacht Club on the Lapad peninsula, restaurant Orsan is a seafood restaurant with a superb seafront terrace and one of the best Lapad restaurants. A colleague from Dubrovnik invited us for lunch here – a good sign that the restaurant has a good reputation among locals.

If you are looking for where to eat in Dubrovnik on a budget, the restaurant also offers marenda, a light lunch, for as little as 60 Kn for a dish. Or, you can choose one soup, one main, a salad, and a cake for 80 Kn. The offer changes daily, and you can see a weekly menu on their Facebook page.  It pays to eat lunch in Dubrovnik!",https://www.google.com/maps/place/Yacht+Club+Orsan/data=!4m2!3m1!1s0x134c753a48873019:0x49a4bd3d2f4f1618,,
Bota Šare Oyster & Sushi Bar,"The offer at the Oyster & Sushi Bar Bota is simple. The menu includes fresh oysters and oyster tempura, fresh sushi, sashimi, spring rolls, and a few local specialties including homemade tuna prosciutto and fish carpaccio. The food here is simply divine. We could eat at the Bota every day.",https://www.google.com/maps/place/Bota+%C5%A0are+Oyster+%26+Sushi+Bar/data=!4m2!3m1!1s0x134c0b33bb38d401:0xd625494506099778,,
